onset,warl,gdpenl,lpopl1,lmtnest,ncontig,nwstate,instab,polity2l,ethfrac,relfrac,oil
0,0,11.970000267028809,10.90558910369873,2.4423470497131348,1,0,0,8,0.26104676723480225,0.18580001592636108,0
0,0,1.9119999408721924,9.56738567352295,2.163322925567627,0,0,0,4,0.8772270679473877,0.45840001106262207,0
0,0,8.774999618530273,6.930494785308838,0,0,0,0,8,0.5584315061569214,0.772599995136261,1
0,0,5.00600004196167,10.072808265686035,2.6672282218933105,0,0,0,-5,0.7538124322891235,0.6417999863624573,0
0,0,2.7909998893737793,7.351799964904785,1.9546983242034912,0,0,0,-7,0.21545672416687012,0.05820000171661377,1
0,0,2.3420000076293945,10.841814041137695,1.7441902160644531,0,0,0,7,0.41860467195510864,0.6399999856948853,0
0,0,1.2209999561309814,8.326032638549805,2.332144021987915,0,0,1,6,0.17932868003845215,0.2549999952316284,0
0,0,1.253000020980835,9.479680061340332,2.116255521774292,0,0,0,8,0.46704143285751343,0.4761999845504761,0
0,0,1.9700000286102295,10.971297264099121,0.6931471824645996,0,0,0,-3,0.044008493423461914,0.1128000020980835,1
0,0,2.3570001125335693,7.730614185333252,2.332144021987915,0,0,0,-8,0.17932868003845215,0.2549999952316284,0
0,1,1.1920000314712524,11.8862943649292,2.4423470497131348,1,0,0,-7,0.7640583515167236,0.2215999960899353,1
0,0,1.5449999570846558,9.185535430908203,0.3364722430706024,0,0,0,-9,0.8592934608459473,0.5591999888420105,0
0,0,2.98799991607666,9.991864204406738,2.815408706665039,0,0,0,-9,0.4352734088897705,0.019800007343292236,1
0,0,6.001999855041504,6.73101806640625,0,0,1,0,8,0.5584315061569214,0.772599995136261,1
0,0,6.801000118255615,8.122074127197266,0,0,0,0,10,0.04543030261993408,0.14960002899169922,0
0,0,8.270000457763672,11.886734962463379,3.2148678302764893,1,0,0,10,0.3569501042366028,0.5959999561309814,0
0,0,2.4590001106262207,6.063785076141357,2.7850112915039062,0,0,0,0,0.386751651763916,0.48000001907348633,0
0,0,1.4290000200271606,6.938284397125244,3.6189932823181152,0,0,0,-7,0.3832249641418457,0.07679998874664307,0
0,0,4.111000061035156,10.354372024536133,3.117949962615967,1,0,0,-7,0.4358808994293213,0.07740002870559692,0
0,1,3.749000072479248,10.616535186767578,3.640214204788208,1,0,0,7,0.06015270948410034,0.18000000715255737,0
0,0,7.741000175476074,12.569430351257324,2.7212953567504883,1,0,0,-4,0.6665930151939392,0.4455999732017517,1
0,0,0.37400001287460327,8.636397361755371,0,0,0,0,-4,0.6782554388046265,0.5800000429153442,0
0,0,7.129000186920166,9.165029525756836,0,0,0,0,10,0.5511841773986816,0.375,0
0,0,10.61299991607666,8.521583557128906,0,1,0,0,10,0.0490756630897522,0.05879998207092285,0
0,0,5.081999778747559,9.2112398147583,1.916922688484192,1,0,0,10,0.00567626953125,0.1128000020980835,0
0,0,3.308000087738037,9.053803443908691,1.6941070556640625,0,0,0,-7,0.03572362661361694,0.2549999952316284,0
0,0,51.98899841308594,6.066108226776123,0,0,0,0,-8,0.18468618392944336,0.6150000095367432,1
0,0,4.415999889373779,7.795646667480469,1.9546983242034912,0,0,0,-7,0.21545672416687012,0.05820000171661377,1
0,0,7.9730000495910645,10.913869857788086,0.5877866744995117,1,0,0,10,0.3254545331001282,0.6137999892234802,0
0,0,9.895000457763672,12.10444450378418,3.2148678302764893,1,0,0,10,0.3569501042366028,0.5959999561309814,0
0,0,2.617000102996826,8.81120491027832,4.07073450088501,0,0,0,2,0.1404370665550232,0.19580000638961792,0
0,0,1.9730000495910645,8.598091125488281,2.424802780151367,0,0,0,7,0.16591870784759521,0.24080002307891846,0
0,0,1.871000051498413,11.341995239257812,1.4109869003295898,0,0,1,-9,0.07058024406433105,0.3199999928474426,0
0,0,2.9230000972747803,10.020781517028809,3.671224594116211,0,0,0,-10,0.7565816640853882,0.19779998064041138,1
0,0,14.324000358581543,9.229162216186523,0,0,0,0,10,0.5511841773986816,0.375,0
1,1,0.703000009059906,8.95841121673584,2.610069751739502,0,0,0,-7,0.07674294710159302,0,0
0,0,0.550000011920929,8.03463077545166,1.686398983001709,0,0,0,-6,0.6862994432449341,0.782800018787384,0
0,0,0.7940000295639038,9.915465354919434,3.306886672973633,0,0,0,-7,0.833253800868988,0.7045999765396118,0
0,0,13.53499984741211,8.756367683410645,4.21803617477417,0,0,0,10,0.5037078261375427,0.6177999973297119,0
0,0,1.069000005722046,7.196686744689941,0.7419373393058777,0,0,1,-5,0.1449223756790161,0.18000000715255737,0
0,0,0.7179999947547913,7.057036876678467,4.421247482299805,0,0,0,-7,0.22248250246047974,0.3199999928474426,0
1,0,2.7200000286102295,10.153468132019043,2.815408706665039,0,0,1,-2,0.4352734088897705,0.019800007343292236,1
0,0,0.9150000214576721,7.22329568862915,0,0,0,0,-7,0.3354172706604004,0,0
0,0,0.8050000071525574,11.187278747558594,3.7841897010803223,1,1,0,-4,0.6445090174674988,0.36619997024536133,0
0,0,1.7380000352859497,7.0983757972717285,1.9546983242034912,0,0,0,-7,0.21545672416687012,0.05820000171661377,1
0,0,0.492000013589859,9.185538291931152,0,0,0,0,-5,0.6782554388046265,0.5800000429153442,0
0,0,2.128999948501587,8.642767906188965,2.424802780151367,0,0,0,7,0.16591870784759521,0.24080002307891846,0
0,0,0.19300000369548798,7.075809001922607,2.2705233097076416,0,0,0,-9,0.08787798881530762,0.4599999785423279,0
0,0,0.5960000157356262,13.533881187438965,3.648057460784912,0,0,0,-9,0.11845237016677856,0.5509999990463257,0
0,0,1.6519999504089355,9.548739433288574,1.945910096168518,0,0,0,-7,0.4899217486381531,0.6741999983787537,0
0,0,1.152999997138977,8.234034538269043,1.8562979698181152,0,0,1,-7,0.223094642162323,0.41680002212524414,1
0,0,1.1490000486373901,7.963808059692383,0,0,0,1,-7,0.6181775331497192,0.4649999737739563,0
0,0,11.130999565124512,8.929965019226074,4.044804096221924,0,0,0,10,0.12634062767028809,0.3601999878883362,0
0,0,0.5960000157356262,8.456168174743652,1.1314021348953247,0,0,0,-7,0.7325880527496338,0.3199999928474426,0
0,0,10.609999656677246,9.962557792663574,3.86283278465271,0,0,0,7,0.274399995803833,0.13220000267028809,0
0,0,1.6890000104904175,8.377470970153809,0,0,0,0,7,0.5515695214271545,0.039200007915496826,0
0,1,2.388000011444092,14.02022647857666,3.648057460784912,0,0,0,-7,0.11845237016677856,0.5509999990463257,0
0,1,1.5260000228881836,9.418573379516602,3.640214204788208,1,0,0,-5,0.06015270948410034,0.18000000715255737,0
1,0,1.2430000305175781,9.434762954711914,2.116255521774292,0,0,0,8,0.46704143285751343,0.4761999845504761,0
0,0,0.6240000128746033,8.351374626159668,4.309455871582031,0,0,0,-7,0.12921082973480225,0.5067999958992004,0
0,0,2.1059999465942383,10.052984237670898,3.0867347717285156,0,0,0,-9,0.4845361113548279,0.21660000085830688,0
0,0,2.2330000400543213,7.247792720794678,2.5649492740631104,0,0,0,4,0.26085156202316284,0.2549999952316284,0
0,0,4.296000003814697,8.340456008911133,0,1,0,0,10,0.0490756630897522,0.05879998207092285,0
0,0,3.9570000171661377,9.742732048034668,0,0,0,0,-9,0.013940632343292236,0.5626000165939331,0
0,0,2.190999984741211,9.800291061401367,2.163322925567627,0,0,0,4,0.8772270679473877,0.45840001106262207,0
0,0,1.4739999771118164,7.2063775062561035,4.0621657371521,0,1,0,2,0.13480514287948608,0.7533999681472778,0
0,0,0.8600000143051147,9.798737525939941,3.306886672973633,0,0,0,-7,0.833253800868988,0.7045999765396118,0
0,0,1.0169999599456787,10.26325798034668,0.6931471824645996,0,0,0,-7,0.044008493423461914,0.1128000020980835,0
0,0,4.385000228881836,12.01898193359375,1.4109869003295898,0,0,0,8,0.07058024406433105,0.3199999928474426,0
0,0,18.702999114990234,12.469559669494629,3.2148678302764893,1,0,0,10,0.3569501042366028,0.5959999561309814,0
0,0,0.4959999918937683,9.111292839050293,2.2823824882507324,0,0,0,-9,0.6202696561813354,0.6150000095367432,0
0,0,1.5149999856948853,8.540714263916016,0.3364722430706024,0,0,0,-9,0.8592934608459473,0.5591999888420105,0
0,0,0.42800000309944153,8.440312385559082,0,0,0,0,-7,0.6782554388046265,0.5800000429153442,0
0,0,2.8970000743865967,9.112397193908691,3.6635615825653076,0,0,0,8,0.53385329246521,0.09500002861022949,1
0,0,3.98799991607666,6.87316370010376,0,0,0,0,9,0.580323338508606,0.6317999958992004,0
0,1,0.5989999771118164,10.517131805419922,3.600048303604126,0,0,0,-8,0.47550487518310547,0.20420002937316895,0
0,0,9.138999938964844,8.94389820098877,1.2809338569641113,0,0,0,10,0.08297687768936157,0.22619998455047607,0
0,1,1.7280000448226929,9.502188682556152,3.640214204788208,1,0,0,-5,0.06015270948410034,0.18000000715255737,0
0,0,3.003999948501587,9.99752426147461,2.163322925567627,0,0,0,4,0.8772270679473877,0.45840001106262207,0
0,0,0.8389999866485596,7.479299545288086,0,0,0,0,-7,0.3354172706604004,0,0
0,0,0.24799999594688416,9.940831184387207,4.2682976722717285,0,0,0,-9,0.6935932636260986,0.6122000217437744,0
0,0,8.001999855041504,10.987781524658203,1.0986123085021973,0,0,0,10,0.025979936122894287,0.671999990940094,0
0,1,2.503999948501587,10.076432228088379,3.640214204788208,1,0,0,8,0.06015270948410034,0.18000000715255737,0
0,0,0.9490000009536743,8.623966217041016,2.610069751739502,0,0,0,-7,0.07674294710159302,0,0
0,0,0.6309999823570251,7.185387134552002,4.557029724121094,0,0,0,-8,0.679660439491272,0.375,0
0,0,4.934999942779541,9.03073501586914,3.0587069988250732,0,0,0,8,0.21994948387145996,0.29339998960494995,0
0,1,3.1670000553131104,10.32963752746582,3.640214204788208,1,0,0,8,0.06015270948410034,0.18000000715255737,0
0,0,0.3160000145435333,9.774630546569824,2.890371799468994,0,0,0,-7,0.2521630525588989,0.47039997577667236,0
0,0,16.270999908447266,11.744759559631348,2.7536606788635254,1,0,0,10,0.015465021133422852,0.25779998302459717,0
0,0,0.871999979019165,6.3919172286987305,0,0,1,0,-7,0.8037569522857666,0.5449999570846558,0
0,0,4.765999794006348,8.043021202087402,0,0,0,0,10,0.1981624960899353,0.35079997777938843,0
0,0,0.6700000166893005,9.336973190307617,4.313479900360107,0,0,0,-9,0.6992368698120117,0.18620002269744873,0
0,0,2.015000104904175,8.574518203735352,3.6082115173339844,0,0,1,-4,0.678132951259613,0.09500002861022949,0
0,0,6.381999969482422,9.771440505981445,3.104586601257324,0,0,0,9,0.10734701156616211,0.07760000228881836,1
0,0,4.2870001792907715,9.608243942260742,2.7536606788635254,1,0,0,4,0.6515210866928101,0.6927000284194946,0
0,0,10.656000137329102,6.624529838562012,2.3025851249694824,0,0,0,10,0.348582923412323,0.35759997367858887,0
0,0,0.6690000295639038,8.45404052734375,4.309455871582031,0,0,0,-7,0.12921082973480225,0.5067999958992004,0
0,0,10.727999687194824,8.304741859436035,3.414442539215088,0,0,0,10,0.03886866569519043,0.24980002641677856,1
0,0,1.5130000114440918,10.545788764953613,1.8562979698181152,0,0,1,-7,0.6636521220207214,0.09579998254776001,0
0,0,0.9399999976158142,9.512516975402832,4.313479900360107,0,0,0,-9,0.6992368698120117,0.18620002269744873,0
0,0,18.1299991607666,7.420578956604004,0,0,0,0,-8,0.1808680295944214,0.3327999711036682,0
0,0,2.7899999618530273,7.301147937774658,2.4765384197235107,0,0,0,6,0.676548957824707,0.2549999952316284,0
0,0,16.368000030517578,10.214641571044922,2.797281265258789,0,0,0,10,0.7549940347671509,0.6311999559402466,0
0,0,2.11899995803833,9.565354347229004,1.945910096168518,0,0,0,-7,0.4899217486381531,0.6741999983787537,0
0,0,3.740000009536743,9.0646209716796875,1.916922688484192,1,0,0,-9,0.00567626953125,0.1128000020980835,0
0,0,0.8119999766349792,8.842111587524414,1.435084581375122,0,0,1,-1,0.749607503414154,0.2662000060081482,0
0,0,3.819999933242798,10.548468589782715,0.5877866744995117,0,0,1,5,0.02812337875366211,0.0975000262260437,0
0,1,2.127000093460083,9.1266326904296875,3.7635228633880615,0,0,0,3,0.6436841487884521,0.3736000061035156,0
0,0,10.151000022888184,5.568344593048096,0,0,0,1,-10,0.263893723487854,0.375,1
0,1,0.19900000095367432,9.814874649047852,3.600048303604126,0,0,0,8,0.47550487518310547,0.20420002937316895,0
0,0,1.1150000095367432,8.929965019226074,3.2809112071990967,1,0,1,-6,0.3035241365432739,0.13340002298355103,1
0,0,2.6730000972747803,7.526717662811279,4.0621657371521,0,0,0,2,0.13480514287948608,0.7533999681472778,0
0,0,5.120999813079834,7.938445568084717,0.9932518005371094,0,0,0,9,0.19913756847381592,0.3361999988555908,0
0,0,2.0789999961853027,8.501470565795898,2.8564701080322266,0,0,0,-3,0.036988794803619385,0.09500002861022949,0
0,0,3.5220000743865967,10.122060775756836,3.671224594116211,0,0,0,-10,0.7565816640853882,0.19779998064041138,1
0,0,8.767999649047852,10.826157569885254,2.4423470497131348,1,0,1,8,0.26104676723480225,0.18580001592636108,0
0,0,1.7690000534057617,7.6511201757027,3.6054978370666504,0,0,0,-7,0.5996567010879517,0.48000001907348633,0
0,1,0.15399999916553497,8.3705472946167,3.339322090148926,0,0,1,0,0.037243664264678955,0.6399999856948853,0
0,0,1.6330000162124634,9.03741455078125,3.8836236000061035,0,0,0,4,0.5896865129470825,0.18000000715255737,0
0,0,2.000999927520752,9.097955703735352,1.916922688484192,1,0,0,-9,0.00567626953125,0.1128000020980835,0
0,0,0.25699999928474426,9.913487434387207,4.2682976722717285,0,0,0,-9,0.6935932636260986,0.6122000217437744,0
0,0,0.640999972820282,9.68862247467041,2.6672282218933105,0,0,0,-7,0.7538124322891235,0.6417999863624573,0
0,0,6.985000133514404,8.144098281860352,0,0,0,0,10,0.04543030261993408,0.14960002899169922,0
0,0,6.7829999923706055,9.242807388305664,3.126760482788086,1,0,0,10,0.09864509105682373,0.03939998149871826,0
0,0,1.0720000267028809,10.360754013061523,0.6931471824645996,0,0,0,-7,0.044008493423461914,0.1128000020980835,0
0,0,1.1710000038146973,8.819073677062988,0,0,0,0,-1,0.7227722406387329,0.14960002899169922,0
0,0,0.5370000004768372,10.118680000305176,3.1223649978637695,0,0,0,-7,0.925034761428833,0.6349999904632568,0
0,0,1.065999984741211,10.203740119934082,3.104586601257324,1,0,0,5,0.745177149772644,0.2996000051498413,0
0,0,2.2750000953674316,8.605936050415039,4.406719207763672,0,1,0,-2,0.5515695214271545,0.3349999785423279,0
0,0,6.224999904632568,9.362116813659668,0,1,0,0,10,0.10196328163146973,0.6909999847412109,0
0,0,0.8669999837875366,8.117908477783203,2.797281265258789,0,0,0,-5,0.013591229915618896,0.3327999711036682,0
0,0,4.642000198364258,9.823253631591797,3.86283278465271,0,0,0,-7,0.274399995803833,0.13220000267028809,0
0,0,3.4790000915527344,7.943782806396484,0,0,0,0,10,0.04543030261993408,0.14960002899169922,0
0,1,2.3450000286102295,12.159232139587402,2.4423470497131348,1,0,0,-7,0.7640583515167236,0.2215999960899353,0
0,0,2.5139999389648438,10.384307861328125,3.471966505050659,0,0,0,-6,0.3051081895828247,0.20179998874664307,0
0,0,11.71399974822998,8.888895034790039,2.525728702545166,0,0,0,-10,0.05857950448989868,0.13319998979568481,1
0,0,4.0279998779296875,9.041921615600586,0,0,0,0,10,0.5511841773986816,0.375,0
0,0,1.1230000257492065,8.477620124816895,0,0,0,0,-6,0.7227722406387329,0.14960002899169922,0
0,0,0.6110000014305115,9.153051376342773,0.18232156336307526,0,0,1,1,0.8182163834571838,0.45499998331069946,0
0,0,2.569999933242798,10.083598136901855,3.8836236000061035,0,0,0,1,0.5896865129470825,0.18000000715255737,0
0,0,10.755999565124512,9.434043884277344,1.1314021348953247,1,0,0,10,0.3158901333808899,0.7782000303268433,0
0,0,1.4119999408721924,9.98313045501709,2.890371799468994,0,0,0,-8,0.2521630525588989,0.47039997577667236,0
0,1,2.578000068664551,8.813884735107422,3.7635228633880615,0,0,0,-5,0.6436841487884521,0.3736000061035156,0
0,0,0.6700000166893005,9.116029739379883,2.2645699977874756,0,0,0,-7,0.0010000000474974513,0.49459999799728394,0
0,0,9.38700008392334,6.944087028503418,0,0,0,0,8,0.5584315061569214,0.772599995136261,1
0,0,4.008999824523926,9.243388175964355,1.1507138013839722,0,0,0,10,0.32218098640441895,0.6676000356674194,0
0,0,11.777999877929688,8.710783958435059,4.21803617477417,0,0,0,10,0.5037078261375427,0.6177999973297119,0
0,0,6.5980000495910645,9.887001991271973,3.86283278465271,0,0,1,-1,0.274399995803833,0.13220000267028809,0
0,0,2.621000051498413,8.788288116455078,1.3350011110305786,0,0,0,-8,0.15825098752975464,0.03939998149871826,1
0,0,4.8379998207092285,8.410053253173828,2.525728702545166,0,0,0,-10,0.05857950448989868,0.13319998979568481,1
0,0,6.6570000648498535,8.435114860534668,0.1570037454366684,0,0,0,10,0.15890252590179443,0.20759999752044678,0
0,1,13.241000175476074,10.954937934875488,0.5877866744995117,1,0,0,10,0.3254545331001282,0.6137999892234802,0
0,0,0.8579999804496765,9.249945640563965,2.0149030685424805,0,1,0,8,0.7350702881813049,0.4449999928474426,0
0,0,0.7409999966621399,6.7405195236206055,0.4700036346912384,0,0,0,-6,0.8299122452735901,0.6399999856948853,0
0,0,2.819999933242798,7.9926066398620605,0,0,0,0,8,0.04543030261993408,0.14960002899169922,0
0,0,7.389999866485596,10.529051780700684,3.117949962615967,1,0,1,9,0.4358808994293213,0.07740002870559692,0
0,0,4.020999908447266,7.0738372802734375,0.06765864789485931,0,0,0,-4,0.6881427764892578,0.45499998331069946,1
0,0,1.2769999504089355,7.636752128601074,0.7419373393058777,0,0,0,-9,0.1449223756790161,0.18000000715255737,0
0,0,2.552000045776367,7.340187072753906,3.1441524028778076,0,0,0,10,0.07109004259109497,0.25779998302459717,0
1,0,0.9570000171661377,11.24611759185791,0,0,0,1,-7,0.004975080490112305,0.2134000062942505,0
0,0,14.789999961853027,7.329093933105469,0,0,0,0,-8,0.18468618392944336,0.6150000095367432,1
0,0,0.25200000405311584,9.995519638061523,4.2682976722717285,0,0,0,-9,0.6935932636260986,0.6122000217437744,0
0,0,3.5220000743865967,6.408528804779053,0.3364722430706024,1,0,0,9,0.7105385065078735,0.7001999616622925,0
0,0,1.0290000438690186,9.0191802978515625,3.86283278465271,0,0,0,-8,0.274399995803833,0.13220000267028809,0
0,0,1.6579999923706055,8.87794017791748,3.6082115173339844,0,0,0,9,0.678132951259613,0.09500002861022949,0
0,0,0.8019999861717224,9.98608112335205,1.8562979698181152,0,0,1,-6,0.6636521220207214,0.09579998254776001,0
0,0,1.8799999952316284,8.611412048339844,1.3350011110305786,0,0,0,-9,0.15825098752975464,0.03939998149871826,1
0,0,2.4149999618530273,6.602587699890137,2.7850112915039062,0,0,0,-10,0.386751651763916,0.48000001907348633,0
0,0,1.1050000190734863,9.024733543395996,2.116255521774292,0,0,0,7,0.46704143285751343,0.4761999845504761,0
0,0,14.958999633789062,11.310098648071289,1.0986123085021973,0,0,0,10,0.025979936122894287,0.671999990940094,0
0,0,4.110000133514404,9.655474662780762,1.945910096168518,0,0,0,-7,0.4899217486381531,0.6741999983787537,0
0,0,4.309999942779541,9.115260124206543,1.916922688484192,1,0,1,3,0.00567626953125,0.1128000020980835,0
0,1,1.3639999628067017,8.964695930480957,1.3609765768051147,0,0,1,1,0.5439504384994507,0.5097999572753906,0
0,1,0.7039999961853027,8.88792896270752,3.126760482788086,1,0,0,8,0.09864509105682373,0.03939998149871826,0
0,0,3.7300000190734863,12.379589080810547,2.7212953567504883,1,0,0,-7,0.6665930151939392,0.4455999732017517,0
0,0,0.41797790914599303,8.986947059631348,4.313479900360107,0,0,0,-3,0.6992368698120117,0.18620002269744873,0
0,0,3.86299991607666,11.000922203063965,3.671224594116211,0,0,0,-6,0.7565816640853882,0.19779998064041138,1
0,0,1.1080000400543213,7.922986030578613,0.9932518005371094,0,0,1,-6,0.7688465118408203,0.5399999618530273,0
0,1,0.7979999780654907,9.505097389221191,2.0149030685424805,0,0,0,7,0.7350702881813049,0.4449999928474426,0
0,0,3.072000026702881,9.65848159790039,3.3809945583343506,0,0,1,-8,0.30731916427612305,0.15119999647140503,0
0,0,1.7710000276565552,7.935229301452637,3.600048303604126,1,0,0,10,0.44505029916763306,0.7319999933242798,0
0,0,1.1749999523162842,8.00403118133545,0.9932518005371094,0,0,0,-6,0.7688465118408203,0.5399999618530273,0
0,1,0.5770000219345093,11.413259506225586,2.4423470497131348,1,0,1,-5,0.7640583515167236,0.2215999960899353,1
0,0,6.172999858856201,9.576288223266602,4.07073450088501,0,0,0,8,0.1404370665550232,0.19580000638961792,0
